,hd,Station Number,Year Month Day Hour Minutes in YYYY.1,MM.1,DD.1,HH24.1,MI format in Local standard time,Precipitation since last (AWS) observation in mm,Quality of precipitation since last (AWS) observation value,Period over which precipitation since last (AWS) observation is,Air Temperature in degrees Celsius,Quality of air temperature,Wet bulb temperature in degrees Celsius,Quality of Wet bulb temperature,Dew point temperature in degrees Celsius,Quality of dew point temperature,Relative humidity in percentage %,Quality of relative humidity,Vapour pressure in hPa,Quality of vapour pressure,Saturated vapour pressure in hPa,Quality of saturated vapour pressure,Wind (1 minute) speed in km/h,Wind (1 minute) speed quality,Wind (1 minute) direction in degrees true,Wind (1 minute) direction quality,Standard deviation of wind (1 minute),Standard deviation of wind (1 minute) direction quality,Maximum wind gust (over 1 minute) in km/h,Maximum wind gust (over 1 minute) quality,Height of cloud (ceilometer - instantaneous sample 1) in meters,Quality of cloud height (ceilometer - instantaneous sample 1),Height of cloud (ceilometer - instantaneous sample 2) in meters,Quality of cloud height (ceilometer - instantaneous sample 2),Height of cloud (ceilometer - instantaneous sample 3) in meters,Quality of cloud height (ceilometer - instantaneous sample 3),Height of cloud (ceilometer - instantaneous sample 4) in meters,Quality of cloud height (ceilometer - instantaneous sample 4),Height of cloud (ceilometer - instantaneous sample 5) in meters,Quality of cloud height (ceilometer - instantaneous sample 5),Cloud amount for layer 1 (30 minute ceilometer mean) in eighths,Quality of layer 1 cloud amount (30 minute ceilometer mean),Cloud height for layer 1 (30 minute ceilometer mean) in meters,Quality of layer 1 cloud height (30 minute ceilometer mean),Cloud amount for layer 2 (30 minute ceilometer mean) in eighths,Quality of layer 2 cloud amount (30 minute ceilometer mean),Cloud height for layer 2 (30 minute ceilometer mean) in meters,Quality of layer 2 cloud height (30 minute ceilometer mean),Cloud amount for layer 3 (30 minute ceilometer mean) in eighths,Quality of layer 3 cloud amount (30 minute ceilometer mean),Cloud height for layer 3 (30 minute ceilometer mean) in meters,Quality of layer 3 cloud height (30 minute ceilometer mean),* Total amount of cloud in eighths,* Quality of total cloud amount,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,QNH pressure in hPa,Quality of QNH pressure,#
10033,hd,86282,2018,10,24,23,13,0.0,N,1,7.4,N,6.2,N,4.7,N,84,N,8.5,N,10.3,N,  8,N,230,N,  1,N,  8,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10034,hd,86282,2018,10,24,23,14,0.0,N,1,7.3,N,6.1,N,4.6,N,83,N,8.5,N,10.2,N,  8,N,230,N,  1,N,  8,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10035,hd,86282,2018,10,24,23,15,0.0,N,1,7.1,N,6.0,N,4.6,N,84,N,8.5,N,10.1,N,  9,N,244,N,  8,N,  9,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10036,hd,86282,2018,10,24,23,16,0.0,N,1,6.9,N,5.9,N,4.6,N,85,N,8.5,N,9.9,N,  9,N,258,N,  3,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10037,hd,86282,2018,10,24,23,17,0.0,N,1,7.1,N,6.0,N,4.6,N,84,N,8.5,N,10.1,N, 11,N,266,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10038,hd,86282,2018,10,24,23,18,0.0,N,1,7.2,N,6.0,N,4.4,N,83,N,8.4,N,10.2,N,  9,N,266,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10039,hd,86282,2018,10,24,23,19,0.0,N,1,7.0,N,5.9,N,4.5,N,85,N,8.4,N,10.0,N,  9,N,268,N,  2,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10040,hd,86282,2018,10,24,23,20,0.0,N,1,6.9,N,5.9,N,4.6,N,85,N,8.5,N,9.9,N,  9,N,274,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10041,hd,86282,2018,10,24,23,21,0.0,N,1,6.8,N,5.8,N,4.5,N,85,N,8.4,N,9.9,N, 11,N,275,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10042,hd,86282,2018,10,24,23,22,0.0,N,1,6.6,N,5.7,N,4.5,N,87,N,8.4,N,9.7,N, 11,N,276,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10043,hd,86282,2018,10,24,23,23,0.0,N,1,6.6,N,5.7,N,4.5,N,87,N,8.4,N,9.7,N, 13,N,276,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.3,N,1007.0,N,1021.3,N,#
10044,hd,86282,2018,10,24,23,24,0.0,N,1,6.4,N,5.6,N,4.6,N,88,N,8.5,N,9.6,N, 11,N,276,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.2,N,1006.9,N,1021.2,N,#
10045,hd,86282,2018,10,24,23,25,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N, 11,N,276,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.2,N,1006.9,N,1021.2,N,#
10046,hd,86282,2018,10,24,23,26,0.0,N,1,6.4,N,5.6,N,4.6,N,86,N,8.5,N,9.6,N, 11,N,278,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10047,hd,86282,2018,10,24,23,27,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 11,N,279,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10048,hd,86282,2018,10,24,23,28,0.0,N,1,6.6,N,5.6,N,4.3,N,85,N,8.3,N,9.7,N, 11,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10049,hd,86282,2018,10,24,23,29,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 11,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10050,hd,86282,2018,10,24,23,30,0.0,N,1,6.6,N,5.6,N,4.3,N,85,N,8.3,N,9.7,N, 11,N,279,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10051,hd,86282,2018,10,24,23,31,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N,  9,N,279,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10052,hd,86282,2018,10,24,23,32,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N,  9,N,279,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10053,hd,86282,2018,10,24,23,33,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N,  9,N,278,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10054,hd,86282,2018,10,24,23,34,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 11,N,277,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10055,hd,86282,2018,10,24,23,35,0.0,N,1,6.6,N,5.7,N,4.5,N,87,N,8.4,N,9.7,N, 11,N,276,N,  1,N, 11,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10056,hd,86282,2018,10,24,23,36,0.0,N,1,6.6,N,5.7,N,4.5,N,87,N,8.4,N,9.7,N, 13,N,275,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10057,hd,86282,2018,10,24,23,37,0.0,N,1,6.6,N,5.7,N,4.5,N,87,N,8.4,N,9.7,N, 13,N,275,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10058,hd,86282,2018,10,24,23,38,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 13,N,276,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10059,hd,86282,2018,10,24,23,39,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N, 13,N,278,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10060,hd,86282,2018,10,24,23,40,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N, 13,N,279,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10061,hd,86282,2018,10,24,23,41,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N, 15,N,280,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10062,hd,86282,2018,10,24,23,42,0.0,N,1,6.3,N,5.4,N,4.2,N,86,N,8.2,N,9.5,N, 15,N,282,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10063,hd,86282,2018,10,24,23,43,0.0,N,1,6.3,N,5.5,N,4.4,N,88,N,8.4,N,9.5,N, 15,N,283,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10064,hd,86282,2018,10,24,23,44,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N, 13,N,282,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.1,N,1006.8,N,1021.1,N,#
10065,hd,86282,2018,10,24,23,45,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N, 13,N,282,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10066,hd,86282,2018,10,24,23,46,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 13,N,281,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1021.0,N,1006.7,N,1021.0,N,#
10067,hd,86282,2018,10,24,23,47,0.0,N,1,6.6,N,5.6,N,4.3,N,85,N,8.3,N,9.7,N, 13,N,282,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.9,N,1006.6,N,1020.9,N,#
10068,hd,86282,2018,10,24,23,48,0.0,N,1,6.6,N,5.7,N,4.5,N,87,N,8.4,N,9.7,N, 13,N,282,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.9,N,1006.6,N,1020.9,N,#
10069,hd,86282,2018,10,24,23,49,0.0,N,1,6.6,N,5.6,N,4.3,N,85,N,8.3,N,9.7,N, 13,N,283,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.9,N,1006.6,N,1020.9,N,#
10070,hd,86282,2018,10,24,23,50,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 13,N,283,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.9,N,1006.6,N,1020.9,N,#
10071,hd,86282,2018,10,24,23,51,0.0,N,1,6.4,N,5.6,N,4.6,N,88,N,8.5,N,9.6,N, 15,N,281,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.9,N,1006.6,N,1020.9,N,#
10072,hd,86282,2018,10,24,23,52,0.0,N,1,6.4,N,5.6,N,4.6,N,88,N,8.5,N,9.6,N, 13,N,279,N,  2,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.8,N,1006.5,N,1020.8,N,#
10073,hd,86282,2018,10,24,23,53,0.0,N,1,6.4,N,5.6,N,4.6,N,88,N,8.5,N,9.6,N, 13,N,278,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.8,N,1006.5,N,1020.8,N,#
10074,hd,86282,2018,10,24,23,54,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 13,N,277,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.7,N,1006.4,N,1020.7,N,#
10075,hd,86282,2018,10,24,23,55,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 13,N,277,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.7,N,1006.4,N,1020.7,N,#
10076,hd,86282,2018,10,24,23,56,0.0,N,1,6.4,N,5.5,N,4.3,N,88,N,8.3,N,9.6,N, 13,N,277,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.7,N,1006.4,N,1020.7,N,#
10077,hd,86282,2018,10,24,23,57,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 11,N,277,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10078,hd,86282,2018,10,24,23,58,0.0,N,1,6.5,N,5.6,N,4.4,N,86,N,8.4,N,9.7,N, 13,N,277,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10079,hd,86282,2018,10,24,23,59,0.0,N,1,6.4,N,5.5,N,4.3,N,88,N,8.3,N,9.6,N, 11,N,277,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10080,hd,86282,2018,10,25,0,0,0.0,N,1,6.4,N,5.5,N,4.3,N,86,N,8.3,N,9.6,N, 11,N,277,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10081,hd,86282,2018,10,25,0,1,0.0,N,1,6.3,N,5.4,N,4.2,N,86,N,8.2,N,9.5,N, 13,N,277,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10082,hd,86282,2018,10,25,0,2,0.0,N,1,6.3,N,5.4,N,4.2,N,86,N,8.2,N,9.5,N, 13,N,278,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10083,hd,86282,2018,10,25,0,3,0.0,N,1,6.4,N,5.4,N,4.1,N,86,N,8.2,N,9.6,N, 11,N,278,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10084,hd,86282,2018,10,25,0,4,0.0,N,1,6.3,N,5.4,N,4.2,N,86,N,8.2,N,9.5,N, 13,N,278,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10085,hd,86282,2018,10,25,0,5,0.0,N,1,6.1,N,5.3,N,4.2,N,86,N,8.2,N,9.4,N, 13,N,278,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10086,hd,86282,2018,10,25,0,6,0.0,N,1,6.0,N,5.2,N,4.1,N,88,N,8.2,N,9.4,N, 13,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10087,hd,86282,2018,10,25,0,7,0.0,N,1,6.1,N,5.2,N,4.0,N,86,N,8.1,N,9.4,N, 13,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10088,hd,86282,2018,10,25,0,8,0.0,N,1,6.1,N,5.3,N,4.2,N,88,N,8.2,N,9.4,N, 13,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10089,hd,86282,2018,10,25,0,9,0.0,N,1,6.0,N,5.2,N,4.1,N,88,N,8.2,N,9.4,N, 13,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10090,hd,86282,2018,10,25,0,10,0.0,N,1,6.0,N,5.2,N,4.1,N,88,N,8.2,N,9.4,N, 13,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10091,hd,86282,2018,10,25,0,11,0.0,N,1,6.0,N,5.2,N,4.1,N,88,N,8.2,N,9.4,N, 13,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10092,hd,86282,2018,10,25,0,12,0.0,N,1,6.0,N,5.2,N,4.1,N,89,N,8.2,N,9.4,N, 13,N,279,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10093,hd,86282,2018,10,25,0,13,0.0,N,1,5.9,N,5.2,N,4.3,N,89,N,8.3,N,9.3,N, 13,N,280,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10094,hd,86282,2018,10,25,0,14,0.0,N,1,6.0,N,5.2,N,4.1,N,88,N,8.2,N,9.4,N, 13,N,280,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10095,hd,86282,2018,10,25,0,15,0.0,N,1,5.9,N,5.2,N,4.3,N,89,N,8.3,N,9.3,N, 13,N,280,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10096,hd,86282,2018,10,25,0,16,0.0,N,1,5.9,N,5.1,N,4.0,N,88,N,8.1,N,9.3,N, 13,N,280,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10097,hd,86282,2018,10,25,0,17,0.0,N,1,5.9,N,5.1,N,4.0,N,88,N,8.1,N,9.3,N, 15,N,280,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10098,hd,86282,2018,10,25,0,18,0.0,N,1,6.0,N,5.2,N,4.1,N,88,N,8.2,N,9.4,N, 13,N,280,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10099,hd,86282,2018,10,25,0,19,0.0,N,1,6.0,N,5.2,N,4.1,N,88,N,8.2,N,9.4,N, 15,N,280,N,  2,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10100,hd,86282,2018,10,25,0,20,0.0,N,1,6.1,N,5.3,N,4.2,N,88,N,8.2,N,9.4,N, 15,N,279,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10101,hd,86282,2018,10,25,0,21,0.0,N,1,6.1,N,5.3,N,4.2,N,88,N,8.2,N,9.4,N, 13,N,281,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10102,hd,86282,2018,10,25,0,22,0.0,N,1,6.2,N,5.4,N,4.3,N,88,N,8.3,N,9.5,N, 13,N,281,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10103,hd,86282,2018,10,25,0,23,0.0,N,1,6.1,N,5.3,N,4.2,N,88,N,8.2,N,9.4,N, 13,N,282,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10104,hd,86282,2018,10,25,0,24,0.0,N,1,6.1,N,5.3,N,4.2,N,89,N,8.2,N,9.4,N, 13,N,282,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10105,hd,86282,2018,10,25,0,25,0.0,N,1,6.2,N,5.4,N,4.3,N,88,N,8.3,N,9.5,N, 13,N,282,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10106,hd,86282,2018,10,25,0,26,0.0,N,1,6.3,N,5.4,N,4.2,N,86,N,8.2,N,9.5,N, 13,N,283,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.6,N,1006.3,N,1020.6,N,#
10107,hd,86282,2018,10,25,0,27,0.0,N,1,6.3,N,5.4,N,4.2,N,86,N,8.2,N,9.5,N, 13,N,285,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10108,hd,86282,2018,10,25,0,28,0.0,N,1,6.2,N,5.4,N,4.3,N,88,N,8.3,N,9.5,N, 13,N,286,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10109,hd,86282,2018,10,25,0,29,0.0,N,1,6.2,N,5.4,N,4.3,N,88,N,8.3,N,9.5,N, 13,N,287,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10110,hd,86282,2018,10,25,0,30,0.0,N,1,6.2,N,5.4,N,4.3,N,88,N,8.3,N,9.5,N, 13,N,287,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.5,N,1006.2,N,1020.5,N,#
10111,hd,86282,2018,10,25,0,31,0.0,N,1,6.1,N,5.3,N,4.2,N,88,N,8.2,N,9.4,N, 13,N,288,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.4,N,1006.1,N,1020.4,N,#
10112,hd,86282,2018,10,25,0,32,0.0,N,1,6.1,N,5.3,N,4.2,N,88,N,8.2,N,9.4,N, 13,N,288,N,  1,N, 13,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.4,N,1006.1,N,1020.4,N,#
10113,hd,86282,2018,10,25,0,33,0.0,N,1,6.1,N,5.3,N,4.2,N,88,N,8.2,N,9.4,N, 13,N,288,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.4,N,1006.1,N,1020.4,N,#
10114,hd,86282,2018,10,25,0,34,0.0,N,1,6.1,N,5.3,N,4.2,N,88,N,8.2,N,9.4,N, 15,N,288,N,  1,N, 15,N,0,N,0,N,0,N,    0,N,     ,N,0,N,    0,N,0,N,    0,N,0,N,    0,N, , ,1020.4,N,1006.1,N,1020.4,N,#
